customer_id,signup_date,region,age,income_band,recency_days,orders_cnt,revenue,churn_label
3905,2023-11-15,North,46,Low,92,5,2957.77,1
3906,2023-10-06,East,55,High,109,9,6900.35,1
3907,2023-09-19,West,39,Mid,64,3,2201.21,1
3908,2023-12-21,North,49,Mid,6,6,2783.19,0
3909,2023-03-13,East,22,Mid,158,7,4281.12,1
3910,2023-11-27,North,43,Low,251,1,192.24,1
3911,2023-03-26,North,21,Mid,510,2,1600.08,1
3912,2023-12-21,West,24,Low,378,1,582.33,1
3913,2023-03-11,South,45,High,121,8,7032.06,1
3914,2023-07-20,West,27,Low,193,2,2028.62,1
3915,2023-10-16,East,19,High,28,13,8589.94,0
3916,2023-01-29,North,26,Mid,158,4,2824.17,1
3917,2023-01-25,South,54,Low,517,1,826.87,1
3918,2023-11-07,North,45,Mid,280,9,6249.19,1
3919,2023-01-23,West,35,Low,303,2,2319.79,1
3920,2023-08-13,East,63,High,159,8,4538.48,1
3921,2023-12-09,South,36,Mid,227,7,4535.70,1
3922,2023-08-13,East,59,Mid,184,4,881.07,1
3923,2023-06-25,East,34,Mid,43,5,2195.24,0
3924,2023-06-02,West,19,High,58,7,3131.84,0
3925,2023-08-21,North,23,Mid,138,4,2874.71,1
3926,2023-07-28,North,30,Mid,36,4,1462.56,0
3927,2023-07-03,North,26,Low,115,3,1404.02,1
3928,2023-02-26,South,25,Low,195,4,3344.47,1
3929,2023-08-30,South,36,Mid,39,6,6071.77,0
3930,2023-09-28,North,63,Mid,425,2,1322.46,1
3931,2023-09-16,South,27,Mid,38,4,2058.21,0
3932,2023-01-28,South,29,Mid,47,6,4558.52,0
3933,2023-09-14,North,64,Mid,80,4,2189.21,1
3934,2023-09-24,West,27,Mid,173,4,1959.26,1
3935,2023-03-08,East,57,Mid,671,2,2103.60,1
3936,2023-11-06,South,47,Mid,395,5,2512.41,1
3937,2023-07-11,East,61,High,200,9,5042.70,1
3938,2023-06-22,South,44,Low,52,2,947.49,0
3939,2023-09-21,West,45,Mid,72,6,4669.91,1
3940,2023-07-06,East,28,High,90,14,6624.49,1
3941,2023-07-18,South,45,Mid,45,8,5126.59,0
3942,2023-04-24,West,49,Low,335,3,1552.85,1
3943,2023-12-05,West,64,Mid,145,4,2206.40,1
3944,2023-12-20,West,22,Low,325,1,302.32,1
3945,2023-02-17,North,25,Low,209,2,759.94,1
3946,2023-09-25,North,18,Mid,11,5,1920.86,0
3947,2023-01-09,East,55,Mid,94,5,2683.09,1
3948,2023-05-15,South,21,Low,81,3,1652.76,1
3949,2023-12-21,East,61,High,66,10,6260.18,1
3950,2023-03-05,West,35,Mid,76,6,2520.30,1
3951,2023-05-18,South,31,High,137,12,8628.21,1
3952,2023-03-22,South,63,Mid,4,7,5343.67,0
3953,2023-09-23,South,51,High,3,8,4306.24,0
3954,2023-06-19,South,43,Mid,21,7,4538.73,0
3955,2023-08-05,East,59,High,13,9,6426.98,0
3956,2023-12-11,East,53,Mid,566,1,671.76,1
3957,2023-07-10,South,47,Low,171,2,1356.18,1
3958,2023-09-25,East,33,Low,132,2,1776.78,1
3959,2023-02-05,East,64,Mid,149,5,3636.22,1
3960,2023-03-20,East,51,Low,64,4,2364.36,1
3961,2023-12-12,North,62,High,144,6,3269.21,1
3962,2023-11-10,East,63,Low,489,2,880.92,1
3963,2023-08-28,East,43,High,120,12,8053.69,1
3964,2023-05-19,South,34,Mid,218,5,3775.14,1
3965,2023-03-14,East,62,Mid,256,6,4321.77,1
3966,2023-11-07,West,64,High,68,7,2607.09,1
3967,2023-10-14,North,23,Mid,34,8,7149.15,0
3968,2023-03-30,East,48,Mid,173,5,3675.06,1
3969,2023-08-04,West,46,Low,59,6,3750.03,0
3970,2023-08-14,West,53,Mid,263,8,3420.70,1
3971,2023-06-24,South,63,Mid,3,8,5348.85,0
3972,2023-12-05,East,29,Low,100,2,912.11,1
3973,2023-02-15,West,63,Low,691,1,804.96,1
3974,2023-04-05,East,48,Mid,164,5,3354.61,1
3975,2023-02-04,North,21,Low,30,3,2471.78,0
3976,2023-09-10,North,42,Mid,29,5,2439.12,0
3977,2023-08-24,West,24,Low,289,1,1124.28,1
3978,2023-12-27,South,62,High,29,8,5598.11,0
3979,2023-07-17,North,53,High,7,12,5367.44,0
3980,2023-02-24,South,60,High,204,5,1628.50,1
3981,2023-06-14,West,46,Mid,24,5,1894.87,0
3982,2023-02-02,South,36,Low,311,3,1164.88,1
3983,2023-09-02,West,38,Mid,105,6,5151.90,1
3984,2023-09-04,East,62,Mid,11,7,3156.85,0
3985,2023-11-10,West,25,High,126,7,5372.87,1
3986,2023-05-05,West,59,Low,229,2,1100.84,1
3987,2023-04-24,South,37,Low,365,3,1217.14,1
3988,2023-01-27,East,45,High,239,8,4302.44,1
3989,2023-06-01,North,49,Mid,356,5,3196.28,1
3990,2023-06-23,West,21,Low,187,3,2347.85,1
3991,2023-10-03,South,24,Mid,83,4,1972.98,1
3992,2023-10-03,East,25,Low,103,4,2186.16,1
3993,2023-02-21,West,54,Mid,126,7,3454.19,1
3994,2023-04-15,North,21,Low,188,3,2372.48,1
3995,2023-07-06,West,46,Low,0,0,0,0
3996,2023-05-03,North,23,Low,0,0,0,0
3997,2023-01-10,South,54,Low,241,2,1524.43,1
3998,2023-11-05,South,63,Mid,19,4,1606.49,0
3999,2023-09-24,South,37,Low,225,3,1080.01,1
4000,2023-07-09,East,27,Mid,260,8,6235.06,1
4001,2023-04-26,West,38,Mid,288,5,1285.04,1
4002,2023-11-04,South,50,Mid,15,1,587.11,0
4003,2023-01-13,East,52,Mid,339,3,1247.13,1
4004,2023-06-12,West,47,Low,105,3,1781.79,1
4005,2023-10-20,West,45,Low,47,7,3654.66,0
4006,2023-12-14,North,47,Mid,71,4,1975.46,1
4007,2023-04-02,West,28,High,79,10,6142.24,1
4008,2023-08-26,North,27,High,4,8,3717.80,0
4009,2023-03-11,East,61,High,22,6,5092.62,0
4010,2023-02-12,East,45,Mid,334,2,1661.19,1
4011,2023-05-09,West,58,High,154,13,4787.02,1
4012,2023-11-20,North,47,Mid,119,5,2507.69,1
4013,2023-09-09,North,39,Mid,92,5,2142.10,1
4014,2023-06-28,West,44,High,188,7,3230.73,1
4015,2023-04-14,North,50,Mid,67,5,2922.03,1
4016,2023-02-21,South,26,Mid,71,4,1990.11,1
4017,2023-04-09,East,39,Low,701,2,1669.23,1
4018,2023-02-25,East,51,Low,0,0,0,0
4019,2023-03-10,North,22,Low,204,2,1534.90,1
4020,2023-09-08,South,21,Mid,89,2,683.85,1
4021,2023-02-18,West,25,Mid,10,6,2291.76,0
4022,2023-01-18,South,45,Low,104,4,1828.52,1
4023,2023-07-17,North,29,Mid,76,6,3779.34,1
4024,2023-04-15,North,38,Low,0,0,0,0
4025,2023-06-15,South,24,Mid,12,8,3164.16,0
4026,2023-02-21,West,29,Low,0,0,0,0
4027,2023-03-18,South,18,Mid,148,5,2315.13,1
4028,2023-06-10,North,55,Mid,269,3,1854.84,1
4029,2023-09-09,East,39,Mid,348,3,2234.39,1
4030,2023-06-01,North,26,Mid,17,7,3751.53,0
4031,2023-07-17,South,42,Low,109,3,1860.31,1
4032,2023-07-10,West,61,Mid,3,5,3599.61,0
4033,2023-04-09,East,56,Low,82,3,1769.95,1
4034,2023-04-13,North,59,Mid,3,6,3844.55,0
4035,2023-06-05,South,37,Mid,30,6,3590.44,0
4036,2023-01-12,North,34,Mid,64,6,4130.18,1
4037,2023-09-08,North,32,High,280,6,3891.95,1
4038,2023-08-13,East,32,Low,0,0,0,0
4039,2023-04-22,East,61,Mid,152,2,709.10,1
4040,2023-05-17,East,24,Low,101,1,981.16,1
4041,2023-04-30,West,58,Mid,99,4,2585.44,1
4042,2023-08-26,North,61,Mid,36,4,960.60,0
4043,2023-10-05,West,57,Mid,114,10,4072.20,1
4044,2023-02-09,East,47,High,33,7,5359.61,0
4045,2023-05-31,South,58,Mid,142,4,1988.99,1
4046,2023-01-06,West,19,Low,0,0,0,0
4047,2023-06-15,North,56,High,87,8,4512.51,1
4048,2023-04-01,East,42,High,92,7,3450.80,1
4049,2023-05-03,East,63,Mid,152,2,618.02,1
4050,2023-06-16,South,22,Low,49,5,2585.49,0
4051,2023-04-29,West,61,Low,135,2,1024.75,1
4052,2023-05-24,North,44,Mid,17,4,2717.17,0
4053,2023-10-07,West,22,High,14,12,7139.12,0
4054,2023-10-23,North,41,Mid,61,5,5245.42,1
4055,2023-01-03,North,19,Low,9,4,1896.61,0
4056,2023-05-18,South,21,Low,147,4,1774.57,1
4057,2023-11-06,West,42,Mid,158,9,5931.24,1
4058,2023-07-13,North,56,Low,317,6,4563.61,1
4059,2023-03-16,West,23,Low,87,2,486.06,1
4060,2023-08-05,North,30,Low,642,1,993.72,1
4061,2023-02-22,South,36,Low,327,1,453.15,1
4062,2023-01-08,South,43,Low,33,6,2166.11,0
4063,2023-08-19,North,18,Mid,369,2,610.02,1
4064,2023-07-08,West,48,Low,24,1,892.91,0
4065,2023-10-04,South,41,Mid,255,2,679.66,1
4066,2023-05-06,East,63,Mid,51,9,5705.07,0
4067,2023-11-08,East,32,High,40,10,5954.70,0
4068,2023-06-03,East,41,Mid,71,9,4389.84,1
4069,2023-09-27,East,21,Mid,487,3,1487.77,1
4070,2023-02-06,West,61,Mid,106,2,1329.43,1
4071,2023-02-05,East,57,Mid,167,5,2984.03,1
4072,2023-10-13,East,34,Mid,27,5,1565.36,0
4073,2023-11-01,East,39,Mid,338,2,1726.07,1
4074,2023-12-10,East,58,Mid,83,4,3666.72,1
4075,2023-04-29,South,31,Mid,102,6,3138.21,1
4076,2023-01-09,East,29,Low,13,7,2615.57,0
4077,2023-12-24,South,29,Low,30,3,1461.12,0
4078,2023-08-08,West,51,Low,250,1,512.33,1
4079,2023-04-01,West,27,Mid,276,6,4342.85,1
4080,2023-10-06,West,22,Mid,8,5,2752.22,0
4081,2023-11-26,West,25,Mid,173,3,949.38,1
4082,2023-04-14,East,64,Low,207,1,454.54,1
4083,2023-10-08,East,59,Low,150,5,2749.19,1
4084,2023-10-15,North,62,Low,59,4,2131.38,0
4085,2023-07-03,South,31,Mid,80,8,4860.56,1
4086,2023-08-19,South,38,Low,110,6,2684.63,1
4087,2023-04-09,North,41,Low,508,2,533.61,1
4088,2023-12-06,West,42,Low,0,0,0,0
4089,2023-12-25,West,19,Mid,196,5,2200.24,1
4090,2023-12-25,East,46,Low,11,3,2384.28,0
4091,2023-09-27,South,19,Mid,331,2,1357.52,1
4092,2023-01-16,East,30,Mid,50,6,1946.40,0
4093,2023-05-14,South,31,High,26,8,3735.28,0
4094,2023-06-12,West,49,Mid,625,3,3022.43,1
4095,2023-12-17,West,60,Low,0,0,0,0
4096,2023-07-19,South,50,Low,255,2,1203.29,1
4097,2023-07-15,North,38,Mid,59,5,3567.94,0
4098,2023-02-23,South,42,Low,506,2,1066.69,1
4099,2023-10-17,North,42,High,114,5,3361.91,1
4100,2023-05-03,South,24,Mid,15,4,1977.82,0
4101,2023-02-03,North,62,Low,300,2,934.58,1
4102,2023-12-27,North,61,Low,30,5,3880.08,0
4103,2023-03-11,South,29,High,37,6,3048.37,0
4104,2023-01-06,North,23,High,55,6,3705.15,0
4105,2023-01-29,East,25,High,78,8,5244.68,1
4106,2023-06-15,North,47,Low,263,4,1755.92,1
4107,2023-02-07,West,19,Mid,96,5,3980.85,1
4108,2023-11-04,North,22,Low,237,3,1196.13,1
4109,2023-07-07,North,48,Low,316,1,170.70,1
4110,2023-04-29,North,24,Mid,139,5,2646.92,1
4111,2023-01-02,East,21,High,29,9,4315.60,0
4112,2023-06-25,South,18,Mid,23,11,6118.71,0
4113,2023-02-25,East,51,Mid,34,10,4617.10,0
4114,2023-12-23,North,35,Low,135,3,3250.51,1
4115,2023-04-17,West,31,Mid,101,6,3598.34,1
4116,2023-06-23,North,48,Low,97,2,635.04,1
4117,2023-01-07,South,26,High,2,11,7772.75,0
4118,2023-02-17,West,42,Low,27,4,2615.07,0
4119,2023-03-17,North,40,Mid,214,3,1481.78,1
4120,2023-01-19,South,49,Low,0,0,0,0
4121,2023-09-22,West,47,Mid,633,1,1156.30,1
4122,2023-12-12,South,49,Low,128,3,1294.30,1
4123,2023-12-26,North,28,Mid,171,8,3818.79,1
4124,2023-04-08,South,24,Mid,257,4,1929.42,1
4125,2023-10-15,North,43,Mid,499,2,1143.76,1
4126,2023-07-03,West,20,High,98,3,727.05,1
4127,2023-01-17,East,39,Low,103,2,1557.12,1
4128,2023-02-03,East,47,Mid,126,5,2666.38,1
4129,2023-07-19,North,56,High,13,9,5071.52,0
4130,2023-06-04,East,48,Low,102,5,4086.14,1
4131,2023-01-04,East,64,High,320,8,5397.78,1
4132,2023-12-06,North,44,High,28,6,5258.74,0
4133,2023-09-24,West,38,Mid,202,3,2325.18,1
4134,2023-07-03,East,29,Mid,66,5,3550.10,1
4135,2023-12-27,West,49,Mid,54,7,4121.52,0
4136,2023-12-21,South,56,Mid,292,5,2915.34,1
4137,2023-12-22,North,33,Mid,29,6,3684.28,0
4138,2023-04-05,East,21,High,89,9,4504.39,1
4139,2023-11-18,West,18,Low,1,3,1713.23,0
4140,2023-07-04,South,47,Mid,35,7,5342.20,0
4141,2023-09-23,North,49,Mid,0,0,0,0
4142,2023-11-10,West,23,Low,373,3,2046.62,1
4143,2023-03-01,North,19,Mid,43,6,4312.62,0
4144,2023-06-13,South,48,Mid,0,9,3368.38,0
4145,2023-02-17,East,36,Mid,106,3,1719.95,1
4146,2023-04-13,North,37,Mid,5,7,2993.52,0
4147,2023-05-31,North,30,Low,237,2,1385.39,1
4148,2023-11-09,North,51,High,76,7,3605.87,1
4149,2023-11-11,West,52,Mid,238,5,3505.15,1
4150,2023-05-23,South,20,Mid,28,8,5328.44,0
4151,2023-05-01,East,22,Low,313,3,1365.09,1
4152,2023-07-13,West,44,Mid,35,5,2483.04,0
4153,2023-11-29,East,46,High,236,2,2306.18,1
4154,2023-12-23,East,24,Low,26,4,3097.75,0
4155,2023-03-24,East,25,Mid,31,3,1176.02,0
4156,2023-03-10,South,50,Mid,11,7,6321.30,0
4157,2023-09-15,East,39,Mid,53,5,3452.93,0
4158,2023-04-21,West,23,High,33,11,6933.20,0
4159,2023-03-14,West,46,Mid,29,8,6815.88,0
4160,2023-01-12,South,21,High,155,11,6449.87,1
4161,2023-05-28,South,28,Mid,10,5,3171.78,0
4162,2023-05-24,West,51,Mid,3,5,3568.18,0
4163,2023-07-25,North,28,Mid,454,2,865.74,1
4164,2023-03-15,West,20,Mid,68,4,2636.83,1
4165,2023-09-18,South,63,Low,120,2,689.44,1
4166,2023-09-06,East,28,Low,390,2,1074.09,1
4167,2023-06-18,West,42,Mid,139,8,3157.19,1
4168,2023-03-08,South,56,Mid,293,4,1886.14,1
4169,2023-07-05,North,64,Mid,284,2,573.72,1
4170,2023-09-04,West,56,Mid,164,4,2048.25,1
4171,2023-05-17,South,33,Mid,35,6,3452.52,0
4172,2023-04-07,South,58,Low,65,3,1913.98,1
4173,2023-07-04,East,18,Mid,50,6,4091.93,0
4174,2023-05-10,South,33,Mid,71,2,603.99,1
4175,2023-05-27,East,27,Low,169,1,259.06,1
4176,2023-05-08,North,42,Mid,133,3,1891.63,1
4177,2023-04-21,South,59,Mid,93,3,2186.14,1
4178,2023-09-19,West,54,Mid,36,4,2239.35,0
4179,2023-06-17,North,64,Mid,402,1,370.89,1
4180,2023-06-20,South,24,Low,100,2,456.40,1
4181,2023-08-27,East,53,Mid,54,6,2135.03,0
4182,2023-05-12,West,52,Mid,109,4,2049.57,1
4183,2023-02-06,East,39,Mid,198,4,2953.05,1
4184,2023-11-08,West,22,Low,0,0,0,0
4185,2023-01-21,North,22,High,19,12,8044.76,0
4186,2023-07-28,South,60,Low,141,3,2688.78,1
4187,2023-04-08,West,31,Low,549,1,943.52,1
4188,2023-03-20,West,47,Mid,59,7,5013.69,0
4189,2023-01-16,East,62,Mid,55,7,3845.06,0
4190,2023-11-25,South,41,Mid,71,6,2548.77,1
4191,2023-06-06,South,27,Low,159,3,748.54,1
4192,2023-05-06,North,40,Mid,287,3,1768.47,1
4193,2023-09-28,West,28,Mid,38,4,3457.52,0
4194,2023-01-15,West,26,High,56,3,577.27,0
4195,2023-07-26,South,56,High,15,7,3167.35,0
4196,2023-06-30,South,34,Mid,382,4,1657.07,1
4197,2023-07-22,South,50,Low,22,3,794.78,0
4198,2023-02-15,North,52,Low,143,2,1765.66,1
4199,2023-12-14,East,43,High,19,6,3253.43,0
4200,2023-03-29,East,43,Mid,129,2,781.65,1
4201,2023-09-05,North,26,Mid,67,4,2635.24,1
4202,2023-09-30,East,42,High,93,7,6844.42,1
4203,2023-05-06,West,53,High,86,12,8442.70,1
4204,2023-02-17,North,27,Mid,65,9,6096.27,1
4205,2023-04-19,South,28,High,17,10,4992.59,0
4206,2023-10-22,South,50,Low,360,1,252.51,1
4207,2023-11-27,North,64,Mid,28,5,2071.14,0
4208,2023-12-08,East,36,High,48,8,5099.66,0
4209,2023-03-24,East,56,Low,695,1,432.71,1
4210,2023-08-10,North,26,Low,213,3,1109.44,1
4211,2023-02-25,North,44,Mid,44,8,5867.61,0
4212,2023-09-17,West,62,Mid,147,5,3388.64,1
4213,2023-06-01,South,38,Low,169,1,417.37,1
4214,2023-09-18,East,41,Low,625,1,1055.37,1
4215,2023-09-08,East,25,Low,63,5,3274.11,1
4216,2023-12-29,West,42,Low,608,2,1483.13,1
4217,2023-06-28,East,45,High,47,7,4262.85,0
4218,2023-05-05,West,64,Mid,46,9,5700.92,0
4219,2023-07-12,East,27,Mid,181,3,1690.17,1
4220,2023-03-01,South,35,Low,104,1,1457.70,1
4221,2023-02-10,South,48,Mid,61,8,3327.83,1
4222,2023-07-09,South,62,Low,49,3,1346.48,0
4223,2023-10-29,South,29,High,49,11,5331.52,0
4224,2023-07-14,North,50,High,46,11,7113.94,0
4225,2023-10-13,South,59,Mid,214,6,3021.33,1
4226,2023-03-06,South,47,High,418,2,907.12,1
4227,2023-06-14,North,38,Low,102,2,1012.56,1
4228,2023-08-12,South,29,Low,560,2,801.39,1
4229,2023-05-07,West,31,Mid,246,2,563.78,1
4230,2023-01-06,East,20,Low,356,3,2332.16,1
4231,2023-01-27,West,25,High,105,7,4418.27,1
4232,2023-12-05,East,38,Low,20,2,919.91,0
4233,2023-08-09,West,24,Mid,130,3,1895.30,1
4234,2023-04-07,West,18,Low,0,0,0,0
4235,2023-04-05,North,50,Low,0,0,0,0
4236,2023-01-15,West,21,Mid,92,4,2878.19,1
4237,2023-12-11,North,24,High,124,3,1850.93,1
4238,2023-02-09,East,45,Mid,45,6,4122.41,0
4239,2023-10-05,West,61,Mid,49,6,4180.13,0
4240,2023-03-29,South,52,Low,150,6,3589.23,1
4241,2023-05-03,East,19,Low,711,1,415.56,1
4242,2023-04-10,South,25,Low,47,4,1889.71,0
4243,2023-10-28,North,52,Mid,81,5,3865.23,1
4244,2023-01-12,North,52,Low,8,1,571.50,0
4245,2023-05-09,North,36,Low,168,5,2919.35,1
4246,2023-04-12,North,62,Mid,62,6,2428.38,1
4247,2023-04-10,East,59,Mid,0,5,2254.80,0
4248,2023-03-12,East,52,Mid,67,7,2442.54,1
4249,2023-11-30,South,53,Low,184,3,1452.93,1
4250,2023-05-19,East,54,Mid,16,2,1972.18,0
4251,2023-06-02,North,24,Mid,49,5,1597.52,0
4252,2023-05-21,South,50,Low,31,6,4475.19,0
4253,2023-12-24,West,62,Mid,21,10,6547.00,0
4254,2023-05-04,West,28,Low,323,4,3350.06,1
4255,2023-05-05,South,18,High,146,4,2107.40,1
4256,2023-04-30,North,34,High,155,6,3184.88,1
4257,2023-04-30,West,30,Low,627,1,322.76,1
4258,2023-02-02,West,62,Mid,107,5,3396.19,1
4259,2023-08-09,South,38,Mid,59,8,3400.07,0
4260,2023-01-10,North,49,Mid,45,9,6777.83,0
4261,2023-03-24,North,64,Mid,5,4,2525.75,0
4262,2023-03-15,East,55,Mid,177,6,3375.12,1
4263,2023-04-17,West,53,Low,95,3,2960.08,1
4264,2023-10-04,East,63,Low,213,3,2612.03,1
4265,2023-08-07,South,50,Mid,10,9,6468.09,0
4266,2023-12-28,East,28,Mid,140,7,5557.90,1
4267,2023-05-09,West,52,Mid,138,5,2137.16,1
4268,2023-12-05,South,33,Mid,15,6,3253.25,0
4269,2023-01-17,West,33,Mid,573,4,1752.31,1
4270,2023-07-04,South,48,Mid,125,5,3976.38,1
4271,2023-10-19,South,32,High,91,8,1971.78,1
4272,2023-07-14,East,19,Mid,7,8,3582.16,0
4273,2023-12-07,South,64,High,8,4,3372.78,0
4274,2023-04-25,West,44,High,10,9,5875.28,0
4275,2023-01-13,East,49,Mid,0,0,0,0
4276,2023-10-10,South,56,Mid,14,3,503.54,0
4277,2023-01-25,South,47,Mid,69,6,2078.36,1
4278,2023-10-07,East,46,Low,354,3,1562.81,1
4279,2023-09-25,South,55,Mid,91,2,759.22,1
4280,2023-11-05,East,31,Mid,23,8,5027.36,0
4281,2023-06-24,South,56,Mid,296,3,1950.14,1
4282,2023-11-23,South,52,Low,568,1,240.46,1
4283,2023-03-03,East,26,Mid,132,2,2012.10,1
4284,2023-06-08,North,24,Mid,25,8,5836.88,0
4285,2023-02-14,East,59,Mid,72,3,1551.38,1
4286,2023-10-07,East,60,Low,75,5,2755.72,1
4287,2023-09-18,South,64,Mid,17,5,3209.61,0
4288,2023-10-22,East,22,Low,102,1,1522.13,1
4289,2023-10-06,West,60,Low,136,4,2456.48,1
4290,2023-04-23,West,58,Low,278,3,2103.10,1
4291,2023-01-25,South,54,High,14,8,4603.62,0
4292,2023-12-06,South,41,Mid,118,7,4218.70,1
4293,2023-06-29,East,41,Mid,76,3,1710.51,1
4294,2023-02-04,East,38,High,126,13,7887.76,1
4295,2023-12-05,East,19,Mid,167,4,2207.67,1
4296,2023-12-29,East,41,High,18,3,1317.62,0
4297,2023-06-12,West,29,Low,164,2,1082.82,1
4298,2023-10-09,North,27,Low,5,3,1165.51,0
4299,2023-01-14,East,20,Low,227,2,1169.86,1
4300,2023-02-04,North,39,Mid,29,8,5073.05,0
4301,2023-04-11,South,20,High,65,8,4727.45,1
4302,2023-08-28,East,57,Mid,184,2,829.62,1
4303,2023-02-18,South,59,Mid,72,5,4081.78,1
4304,2023-01-13,South,55,Low,226,3,2601.05,1
4305,2023-09-02,West,32,High,134,7,2820.60,1
4306,2023-10-09,West,25,Mid,17,2,1102.86,0
4307,2023-09-27,East,41,Low,472,2,564.12,1
4308,2023-10-19,West,49,High,79,8,5140.90,1
4309,2023-10-21,South,18,Mid,137,1,393.32,1
4310,2023-08-08,West,58,Low,22,6,2990.14,0
4311,2023-07-09,North,38,Low,0,0,0,0
4312,2023-11-09,South,56,Low,11,2,2291.85,0
4313,2023-05-08,South,21,Mid,179,8,7098.24,1
4314,2023-02-05,North,38,Mid,686,1,689.50,1
4315,2023-10-02,East,39,High,29,8,4704.47,0
4316,2023-04-11,North,20,Low,81,2,1502.35,1
4317,2023-12-24,East,51,Mid,14,6,3782.48,0
4318,2023-06-01,North,61,Mid,133,4,2091.87,1
4319,2023-11-07,North,43,Mid,10,3,2190.83,0
4320,2023-01-16,West,36,Mid,17,7,3859.39,0
4321,2023-08-29,East,47,Mid,21,5,3972.58,0
4322,2023-06-13,West,34,Mid,155,3,2499.05,1
4323,2023-06-18,South,34,High,18,8,4364.95,0
4324,2023-04-07,North,53,Low,102,5,3265.61,1
4325,2023-12-21,East,45,Mid,184,4,2541.20,1
4326,2023-05-24,East,30,Mid,606,1,1440.11,1
4327,2023-11-07,North,37,Low,11,5,2199.83,0
4328,2023-06-05,West,57,Low,65,5,3590.15,1
4329,2023-01-18,East,42,High,247,4,2542.75,1
4330,2023-11-17,East,21,Low,703,1,774.61,1
4331,2023-03-09,South,58,Low,186,2,952.42,1
4332,2023-04-09,East,52,Mid,118,8,5934.30,1
4333,2023-11-11,South,30,Low,70,3,1842.88,1
4334,2023-11-23,West,63,Low,679,1,388.29,1
4335,2023-12-01,South,62,Low,96,4,2092.45,1
4336,2023-06-05,North,64,Low,175,1,638.91,1
4337,2023-10-04,North,35,Mid,148,2,1650.50,1
4338,2023-04-30,East,61,Mid,103,6,4994.42,1
4339,2023-09-28,West,55,Low,37,2,981.91,0
4340,2023-07-03,West,58,Mid,41,3,2030.54,0
4341,2023-01-19,East,43,Mid,101,3,1148.44,1
4342,2023-06-02,West,31,Low,169,3,1618.11,1
4343,2023-06-20,East,28,Mid,223,7,2378.58,1
4344,2023-04-04,South,63,Low,321,2,2299.81,1
4345,2023-05-17,East,41,Low,170,1,813.68,1
4346,2023-07-03,North,61,Low,154,2,1658.59,1
4347,2023-01-19,North,44,Low,44,4,1618.27,0
4348,2023-02-25,South,43,High,95,12,9116.64,1
4349,2023-10-07,North,21,High,110,9,4346.67,1
4350,2023-05-09,West,36,High,136,10,6572.12,1
4351,2023-08-11,West,44,Low,490,1,666.11,1
4352,2023-07-26,South,23,Mid,73,5,3256.19,1
4353,2023-07-21,East,25,Mid,381,2,1815.24,1
4354,2023-05-31,South,45,Low,0,0,0,0
4355,2023-06-26,North,29,High,2,8,4323.32,0
4356,2023-10-28,South,50,Mid,4,6,4221.26,0
4357,2023-12-19,North,39,Low,53,3,1953.75,0
4358,2023-04-04,South,36,High,49,11,5074.36,0
4359,2023-09-02,North,23,Low,236,1,429.02,1
4360,2023-12-20,North,37,Mid,69,6,3755.34,1
4361,2023-01-03,North,43,Low,4,2,1547.32,0
4362,2023-10-14,West,44,Low,109,5,3761.66,1
4363,2023-07-01,North,30,High,177,9,5645.55,1
4364,2023-12-20,South,19,Mid,106,7,3579.92,1
4365,2023-07-31,East,61,Low,655,1,386.98,1
4366,2023-11-02,South,63,Mid,10,4,2783.25,0
4367,2023-03-02,East,60,High,84,7,3930.78,1
4368,2023-02-21,North,31,High,405,5,4436.27,1
4369,2023-12-05,East,46,High,328,6,4598.81,1
4370,2023-07-12,East,24,High,430,4,1805.06,1
4371,2023-07-23,East,60,Mid,97,5,4099.51,1
4372,2023-03-04,East,18,Low,590,3,870.25,1
4373,2023-03-24,South,40,High,22,9,4642.35,0
4374,2023-10-26,South,58,Low,123,3,2568.55,1
4375,2023-04-21,North,52,Low,59,2,1082.80,0
4376,2023-08-02,East,58,Mid,41,10,6743.65,0
4377,2023-04-26,North,41,Low,410,1,562.54,1
4378,2023-04-07,South,22,Mid,220,2,1256.05,1
4379,2023-03-02,East,18,High,53,10,8180.56,0
4380,2023-12-06,North,25,Mid,717,1,1399.56,1
4381,2023-12-10,North,20,Mid,155,5,3437.06,1
4382,2023-02-12,East,39,Mid,75,4,1866.40,1
4383,2023-05-09,South,20,Mid,211,8,5037.53,1
4384,2023-07-25,West,26,Low,29,4,2830.85,0
4385,2023-05-20,West,37,Low,458,1,244.74,1
4386,2023-09-21,West,52,Mid,24,6,3059.91,0
4387,2023-04-05,South,49,Mid,18,3,1045.38,0
4388,2023-01-22,South,20,Mid,352,2,1164.56,1
4389,2023-05-03,East,60,Low,0,0,0,0
4390,2023-08-07,East,43,Low,0,0,0,0
4391,2023-03-07,East,34,Mid,107,4,1895.68,1
4392,2023-10-25,South,35,Mid,18,6,2309.72,0
4393,2023-01-05,North,57,Mid,196,1,343.15,1
4394,2023-01-25,North,39,High,37,6,2568.83,0
4395,2023-07-05,North,29,Mid,152,5,2885.69,1
4396,2023-07-06,North,37,Low,517,1,576.08,1
4397,2023-04-18,West,21,Mid,36,7,4551.29,0
4398,2023-04-05,North,25,Low,71,4,1723.06,1
4399,2023-01-26,East,32,Low,580,1,1204.97,1
4400,2023-08-30,West,28,Mid,105,5,2252.81,1
4401,2023-05-19,South,34,Low,185,2,1147.99,1
