customer_id,signup_date,region,age,income_band
2479,2023-01-29,West,54,High
2480,2023-02-19,West,48,Mid
2481,2023-08-26,West,37,High
2482,2023-11-11,North,18,Mid
2483,2023-03-07,South,52,Low
2484,2023-04-27,North,49,Mid
2485,2023-05-06,South,49,Mid
2486,2023-05-12,South,25,Mid
2487,2023-03-31,East,52,Low
2488,2023-01-21,North,52,Mid
2489,2023-07-11,West,58,High
2490,2023-05-11,North,44,Low
2491,2023-05-05,North,52,Low
2492,2023-04-07,West,36,Low
2493,2023-12-06,East,50,Mid
2494,2023-08-11,South,50,Mid
2495,2023-06-02,East,54,Mid
2496,2023-03-16,North,58,High
2497,2023-10-20,North,18,Mid
2498,2023-11-21,South,54,Low
2499,2023-01-12,South,55,Low
2500,2023-12-06,East,43,Low
2501,2023-09-13,North,42,Mid
2502,2023-02-06,East,51,Low
2503,2023-10-02,West,39,Low
2504,2023-02-09,North,37,High
2505,2023-01-19,North,55,Mid
2506,2023-02-12,South,55,Low
2507,2023-06-17,West,27,Mid
2508,2023-08-15,East,56,Mid
2509,2023-05-29,East,33,High
2510,2023-02-14,South,24,Mid
2511,2023-03-14,North,59,Low
2512,2023-11-08,East,29,Low
2513,2023-12-18,North,27,Low
2514,2023-10-03,East,30,Mid
2515,2023-02-07,North,41,Mid
2516,2023-10-27,South,25,Mid
2517,2023-09-10,East,25,Mid
2518,2023-07-12,South,36,Low
2519,2023-02-22,East,28,Low
2520,2023-12-30,South,27,Low
2521,2023-06-11,West,60,Mid
2522,2023-01-17,West,45,Mid
2523,2023-03-18,West,18,High
2524,2023-05-27,East,22,Low
2525,2023-01-23,East,56,Mid
2526,2023-04-29,East,30,Low
2527,2023-06-20,South,25,Mid
2528,2023-12-13,South,49,Low
2529,2023-02-01,East,57,Mid
2530,2023-07-30,North,36,Low
2531,2023-12-01,North,52,Low
2532,2023-10-22,West,37,Mid
2533,2023-12-04,North,23,Low
2534,2023-03-04,East,55,Mid
2535,2023-10-20,East,61,Low
2536,2023-12-24,North,64,High
2537,2023-04-30,West,22,Low
2538,2023-07-02,North,44,Mid
2539,2023-07-13,West,47,High
2540,2023-06-30,West,21,Mid
2541,2023-04-16,North,62,Low
2542,2023-12-21,North,22,Mid
2543,2023-12-16,South,30,Low
2544,2023-05-19,South,63,Mid
2545,2023-10-21,North,44,Mid
2546,2023-05-26,West,49,Mid
2547,2023-10-18,North,41,Mid
2548,2023-08-02,West,53,Low
2549,2023-06-21,North,21,Low
2550,2023-02-16,West,49,Low
2551,2023-08-27,North,21,Mid
2552,2023-04-28,South,26,Low
2553,2023-03-21,East,41,Mid
2554,2023-03-12,North,39,Mid
2555,2023-12-25,West,25,High
2556,2023-02-07,South,55,Mid
2557,2023-10-19,East,32,Low
2558,2023-11-13,East,58,Low
2559,2023-01-12,East,18,Mid
2560,2023-08-04,North,29,Low
2561,2023-07-30,North,31,Low
2562,2023-05-11,North,46,Low
2563,2023-09-01,South,36,Mid
2564,2023-05-30,North,25,High
2565,2023-06-10,West,44,Low
2566,2023-06-07,East,63,Low
2567,2023-10-20,East,24,Mid
2568,2023-08-20,South,29,Low
2569,2023-05-19,South,40,High
2570,2023-12-05,East,52,Mid
2571,2023-10-20,South,24,Mid
2572,2023-12-07,South,28,High
2573,2023-09-24,South,29,Mid
2574,2023-05-23,East,46,Low
2575,2023-10-10,West,21,Mid
2576,2023-05-01,North,48,Mid
2577,2023-04-09,South,37,Mid
2578,2023-06-14,North,33,High
2579,2023-12-20,South,58,Low
2580,2023-07-27,East,56,Mid
2581,2023-05-21,North,55,Low
2582,2023-06-18,East,59,Low
2583,2023-04-17,South,28,Mid
2584,2023-08-29,North,58,Mid
2585,2023-05-08,West,26,Mid
2586,2023-07-22,South,33,Low
2587,2023-05-15,West,44,Low
2588,2023-04-28,South,52,Mid
2589,2023-12-21,West,45,Mid
2590,2023-05-07,South,44,Mid
2591,2023-01-26,South,35,Mid
2592,2023-05-19,West,45,High
2593,2023-07-14,South,40,Mid
2594,2023-02-04,South,40,Low
2595,2023-04-22,West,45,Mid
2596,2023-03-02,East,46,Mid
2597,2023-07-02,East,33,High
2598,2023-09-21,East,24,Mid
2599,2023-12-20,West,32,Mid
2600,2023-05-23,West,37,Low
2601,2023-11-12,East,25,Mid
2602,2023-03-20,South,26,High
2603,2023-10-12,North,62,High
2604,2023-07-25,East,31,Low
2605,2023-10-04,West,52,Low
2606,2023-10-03,South,24,Mid
2607,2023-07-14,North,63,Mid
2608,2023-04-04,South,27,High
2609,2023-07-12,East,36,Low
2610,2023-10-29,West,54,Mid
2611,2023-12-21,North,27,Mid
2612,2023-12-05,East,43,Low
2613,2023-03-08,West,54,Low
2614,2023-08-07,West,19,Mid
2615,2023-02-08,North,19,Low
2616,2023-09-02,West,55,Mid
2617,2023-12-29,East,30,Mid
2618,2023-01-20,West,60,Mid
2619,2023-08-28,North,61,Low
2620,2023-12-12,East,59,High
2621,2023-11-06,East,64,Mid
2622,2023-05-24,South,56,Mid
2623,2023-02-07,South,36,Mid
2624,2023-12-04,East,64,Mid
2625,2023-12-03,East,34,High
2626,2023-07-31,North,45,Mid
2627,2023-12-24,South,18,Mid
2628,2023-01-02,North,63,Low
2629,2023-08-14,West,45,Low
2630,2023-01-15,West,62,Mid
2631,2023-12-08,South,34,Low
2632,2023-09-06,North,32,Mid
2633,2023-11-30,North,42,High
2634,2023-07-25,South,58,Mid
2635,2023-01-31,West,43,Low
2636,2023-01-10,East,55,Mid
2637,2023-05-03,North,28,Low
2638,2023-09-29,North,54,Mid
2639,2023-02-25,North,52,Mid
2640,2023-11-08,West,60,Mid
2641,2023-03-29,East,20,Mid
2642,2023-07-01,East,36,Mid
2643,2023-03-16,South,22,Low
2644,2023-06-20,West,36,Low
2645,2023-06-15,South,53,Mid
2646,2023-01-02,West,48,High
2647,2023-07-27,West,53,Low
2648,2023-10-15,South,52,Low
2649,2023-12-08,West,64,Low
2650,2023-05-01,South,59,Mid
2651,2023-11-18,East,45,Low
2652,2023-11-17,North,59,Mid
2653,2023-12-27,South,20,Low
2654,2023-05-17,North,51,Mid
2655,2023-11-07,North,42,Low
2656,2023-07-26,North,62,Mid
2657,2023-01-22,South,41,Low
2658,2023-04-09,East,26,Mid
2659,2023-09-03,South,52,High
2660,2023-02-28,South,62,Low
2661,2023-06-08,West,18,High
2662,2023-10-10,West,21,Low
2663,2023-02-24,North,49,Mid
2664,2023-07-01,South,44,Mid
2665,2023-03-20,East,43,Low
2666,2023-07-15,East,22,Mid
2667,2023-03-29,South,44,Low
2668,2023-12-19,East,44,Mid
2669,2023-01-28,North,57,Mid
2670,2023-12-18,South,36,High
2671,2023-10-17,East,34,Low
2672,2023-11-09,East,21,High
2673,2023-11-07,West,44,Low
2674,2023-03-10,North,48,Mid
2675,2023-12-06,North,31,Low
2676,2023-08-05,North,52,Low
2677,2023-12-18,North,62,Low
2678,2023-11-17,North,26,Mid
2679,2023-07-31,East,44,Low
2680,2023-05-17,East,50,Mid
2681,2023-02-12,East,18,High
2682,2023-02-06,South,26,Low
2683,2023-05-23,North,36,Low
2684,2023-10-24,East,24,Low
2685,2023-07-04,North,34,Low
2686,2023-06-25,West,24,Mid
2687,2023-03-31,North,60,Mid
2688,2023-07-26,East,46,Low
2689,2023-08-21,West,33,Low
2690,2023-12-25,East,54,Mid
2691,2023-09-24,East,18,Low
2692,2023-08-10,East,46,Mid
2693,2023-11-29,North,50,High
2694,2023-06-05,East,56,Low
2695,2023-12-08,West,28,Mid
2696,2023-05-16,West,45,Mid
2697,2023-02-16,South,54,Mid
2698,2023-06-02,South,55,Mid
2699,2023-02-16,West,26,Mid
2700,2023-02-13,East,63,Mid
2701,2023-11-18,South,30,Mid
2702,2023-10-18,North,36,Mid
2703,2023-03-22,North,27,Mid
2704,2023-11-02,South,25,Mid
2705,2023-01-26,North,30,Low
2706,2023-04-14,North,24,Mid
2707,2023-09-15,North,52,Low
2708,2023-04-21,West,46,Low
2709,2023-09-24,North,36,Low
2710,2023-11-16,North,43,Low
2711,2023-01-25,South,46,Mid
2712,2023-01-09,North,26,Low
2713,2023-12-10,West,31,Mid
2714,2023-07-09,West,59,Mid
2715,2023-07-04,South,18,Low
2716,2023-06-19,South,62,Low
2717,2023-06-08,South,63,Mid
2718,2023-09-09,North,29,Mid
2719,2023-07-31,South,33,Low
2720,2023-03-01,North,27,Low
2721,2023-08-17,North,44,Low
2722,2023-09-01,East,28,Low
2723,2023-02-11,North,55,Low
2724,2023-05-18,North,36,High
2725,2023-10-16,South,63,Low
2726,2023-08-14,South,58,Low
2727,2023-02-19,North,36,High
2728,2023-01-15,North,46,Mid
2729,2023-08-01,North,19,Mid
2730,2023-06-18,North,21,Mid
2731,2023-12-17,West,41,High
2732,2023-07-10,West,40,Low
2733,2023-12-06,South,36,Low
2734,2023-03-20,South,22,High
2735,2023-06-13,East,57,Mid
2736,2023-02-20,East,37,High
2737,2023-07-29,North,40,Low
2738,2023-03-10,North,36,High
2739,2023-06-29,South,41,Low
2740,2023-05-06,East,48,Mid
2741,2023-03-09,North,53,High
2742,2023-02-05,South,43,Low
2743,2023-07-06,South,25,Low
2744,2023-12-12,South,59,Mid
2745,2023-03-14,South,31,Mid
2746,2023-05-28,East,18,Low
2747,2023-03-23,East,19,High
2748,2023-10-23,North,54,Low
2749,2023-06-01,North,36,Mid
2750,2023-12-22,West,19,Low
2751,2023-03-31,South,56,High
2752,2023-01-30,North,32,Low
2753,2023-08-01,South,63,Mid
2754,2023-08-26,West,59,Low
2755,2023-12-28,West,20,High
2756,2023-11-15,West,50,Mid
2757,2023-11-19,East,46,Low
2758,2023-08-20,South,26,Low
2759,2023-05-12,South,34,Low
2760,2023-06-06,North,41,Mid
2761,2023-02-18,East,24,Mid
2762,2023-06-07,East,51,Mid
2763,2023-05-14,North,31,Mid
2764,2023-01-14,West,62,Mid
2765,2023-03-16,South,55,Mid
2766,2023-07-15,North,47,Low
2767,2023-05-15,South,23,Low
2768,2023-12-29,West,19,Low
2769,2023-06-24,West,24,Mid
2770,2023-12-16,South,41,Low
2771,2023-08-30,West,54,Mid
2772,2023-01-15,West,25,Low
2773,2023-03-16,West,51,Mid
2774,2023-09-15,West,20,Low
2775,2023-07-18,South,30,Mid
2776,2023-04-21,West,46,Low
2777,2023-07-10,East,56,Low
2778,2023-11-26,East,54,Low
2779,2023-05-22,North,43,Mid
2780,2023-01-17,East,19,Mid
2781,2023-04-24,West,31,Low
2782,2023-12-08,South,54,Mid
2783,2023-10-06,West,21,Mid
2784,2023-11-02,South,51,Mid
2785,2023-11-29,North,51,Mid
2786,2023-02-12,North,53,Low
2787,2023-04-14,West,28,Mid
2788,2023-01-22,East,29,Mid
2789,2023-01-02,South,27,Mid
2790,2023-11-01,East,36,Low
2791,2023-12-08,South,42,Mid
2792,2023-02-26,South,23,Low
2793,2023-09-21,West,44,Mid
2794,2023-07-15,East,29,Low
2795,2023-01-26,West,44,Low
2796,2023-12-01,East,32,Mid
2797,2023-11-15,West,62,High
2798,2023-07-27,North,33,Low
2799,2023-09-16,South,58,Mid
2800,2023-05-25,North,26,Mid
2801,2023-10-17,East,21,High
2802,2023-06-12,East,26,Mid
2803,2023-12-28,East,37,Low
2804,2023-01-24,South,60,Low
2805,2023-03-04,North,26,Mid
2806,2023-12-20,East,54,Low
2807,2023-04-16,West,50,High
2808,2023-04-24,South,34,High
2809,2023-10-16,North,33,High
2810,2023-03-11,South,62,Low
2811,2023-07-07,South,51,Mid
2812,2023-04-15,South,29,Mid
2813,2023-03-14,South,60,Low
2814,2023-12-18,East,37,Low
2815,2023-03-14,South,21,Low
2816,2023-02-04,South,56,Low
2817,2023-09-03,North,58,High
2818,2023-11-13,West,38,Mid
2819,2023-02-16,South,51,Low
2820,2023-09-16,South,29,Mid
2821,2023-07-17,North,57,Low
2822,2023-10-30,East,35,Low
2823,2023-02-16,West,30,Low
2824,2023-12-23,North,41,Mid
2825,2023-08-14,North,30,Mid
2826,2023-11-04,North,47,Mid
2827,2023-05-13,East,53,High
2828,2023-12-11,West,37,Low
2829,2023-08-17,South,54,Mid
2830,2023-02-16,South,38,Low
2831,2023-12-03,West,63,Low
2832,2023-10-18,East,30,Mid
2833,2023-04-20,North,51,Low
2834,2023-07-19,North,43,Low
2835,2023-05-22,South,62,Low
2836,2023-07-18,West,28,Low
2837,2023-12-19,East,27,High
2838,2023-11-25,East,58,Low
2839,2023-03-20,West,60,Mid
2840,2023-12-21,South,53,High
2841,2023-06-09,South,40,Mid
2842,2023-09-15,North,37,Mid
2843,2023-10-06,West,49,High
2844,2023-06-26,East,53,Low
2845,2023-06-16,South,30,Low
2846,2023-06-16,North,18,Mid
2847,2023-11-11,East,21,Mid
2848,2023-05-22,East,34,Mid
2849,2023-04-13,East,50,Low
2850,2023-05-12,North,38,Mid
2851,2023-03-13,West,47,Mid
2852,2023-05-23,West,40,High
2853,2023-02-11,East,29,Low
2854,2023-02-02,East,53,Low
2855,2023-09-22,West,52,High
2856,2023-01-29,West,63,Mid
2857,2023-07-27,East,56,Low
2858,2023-10-12,South,35,Low
2859,2023-09-22,South,51,Mid
2860,2023-06-12,West,34,Mid
2861,2023-03-12,East,59,Mid
2862,2023-12-06,North,46,High
2863,2023-11-01,North,57,Low
2864,2023-08-12,West,31,Low
2865,2023-02-01,West,18,Mid
2866,2023-01-13,West,24,High
2867,2023-04-26,South,42,Low
2868,2023-02-27,West,63,Mid
2869,2023-11-11,West,47,Low
2870,2023-03-17,South,56,Low
2871,2023-04-14,North,40,High
2872,2023-12-23,West,63,Low
2873,2023-10-26,North,62,Low
2874,2023-03-21,East,28,Mid
2875,2023-05-20,East,58,Low
2876,2023-07-08,East,18,Low
2877,2023-08-31,South,45,Mid
2878,2023-12-08,East,38,Low
2879,2023-11-14,North,32,Mid
2880,2023-12-23,West,61,Low
2881,2023-01-15,North,49,Low
2882,2023-03-28,East,24,Mid
2883,2023-07-25,West,24,Low
2884,2023-01-18,North,23,High
2885,2023-05-10,North,32,High
2886,2023-02-26,West,21,Mid
2887,2023-12-07,North,30,Low
2888,2023-01-24,North,53,Low
2889,2023-02-24,South,59,High
2890,2023-03-13,West,54,Mid
2891,2023-02-24,East,41,Mid
2892,2023-07-27,South,50,Mid
2893,2023-05-13,West,62,Low
2894,2023-11-30,South,20,Low
2895,2023-04-06,South,60,Mid
2896,2023-07-16,South,51,Mid
2897,2023-08-29,South,36,Low
2898,2023-08-17,South,39,Mid
2899,2023-10-18,East,38,Mid
2900,2023-03-15,North,25,Low
2901,2023-07-05,East,28,Low
2902,2023-10-20,North,31,Mid
2903,2023-11-12,South,18,Mid
2904,2023-08-14,North,41,High
2905,2023-08-26,East,40,Low
2906,2023-11-12,East,33,High
2907,2023-08-17,South,26,Mid
2908,2023-12-13,North,63,Mid
2909,2023-02-16,North,49,Low
2910,2023-05-07,West,40,Low
2911,2023-02-10,South,51,Mid
2912,2023-02-03,West,35,Low
2913,2023-06-22,South,28,Low
2914,2023-03-24,North,49,High
2915,2023-05-29,East,54,Low
2916,2023-06-09,South,48,High
2917,2023-08-15,North,44,Mid
2918,2023-12-12,West,18,Mid
2919,2023-11-07,North,47,Low
2920,2023-05-19,South,47,Mid
2921,2023-04-29,South,37,Mid
2922,2023-10-09,South,29,High
2923,2023-02-15,West,64,Low
2924,2023-07-17,North,35,Low
2925,2023-06-04,West,30,High
2926,2023-03-08,East,51,Low
2927,2023-08-14,West,40,Mid
2928,2023-04-28,West,44,Low
2929,2023-03-09,West,48,Low
2930,2023-08-27,East,35,Mid
2931,2023-03-05,South,25,Mid
2932,2023-09-03,South,25,Mid
2933,2023-03-01,East,62,Mid
2934,2023-06-08,South,41,Mid
2935,2023-10-22,East,37,High
2936,2023-03-25,North,33,Low
2937,2023-10-08,West,51,Low
2938,2023-09-21,North,60,Low
2939,2023-11-26,West,54,Mid
2940,2023-03-03,North,43,Low
2941,2023-09-19,North,40,Mid
2942,2023-12-08,West,58,Mid
2943,2023-10-06,West,58,Mid
2944,2023-03-10,East,36,Mid
2945,2023-10-28,West,63,Mid
2946,2023-02-09,South,56,Mid
2947,2023-08-03,West,57,Low
2948,2023-07-01,South,20,Mid
2949,2023-07-13,East,24,Low
2950,2023-07-09,South,32,Mid
2951,2023-01-12,North,53,Low
2952,2023-07-05,East,21,Low
2953,2023-12-08,East,21,Low
2954,2023-06-09,North,19,Mid
2955,2023-04-12,West,27,High
2956,2023-12-30,East,61,Low
2957,2023-02-06,North,51,Low
2958,2023-06-27,East,51,Mid
2959,2023-07-07,North,31,High
2960,2023-06-24,North,47,Mid
2961,2023-12-03,East,54,Low
2962,2023-06-03,North,43,Mid
2963,2023-12-22,North,58,Mid
2964,2023-01-25,East,44,Mid
2965,2023-09-25,North,33,Mid
2966,2023-08-05,West,48,Mid
2967,2023-03-29,West,62,Mid
2968,2023-03-25,North,56,Low
2969,2023-09-20,East,41,Low
2970,2023-08-21,North,46,Low
2971,2023-08-12,East,63,Low
2972,2023-01-19,North,53,Low
2973,2023-08-07,West,41,Mid
2974,2023-12-25,North,31,Mid
2975,2023-01-07,East,60,Low
2976,2023-06-21,North,63,Low
2977,2023-06-30,North,21,Mid
2978,2023-11-24,South,19,Mid
2979,2023-04-14,East,23,Low
2980,2023-06-23,West,36,Mid
2981,2023-09-19,North,25,Low
2982,2023-01-23,North,59,Low
2983,2023-10-20,South,60,Mid
2984,2023-10-28,South,26,Mid
2985,2023-09-20,West,56,Low
2986,2023-08-25,West,24,Mid
2987,2023-09-30,West,55,High
2988,2023-10-13,North,35,Low
2989,2023-11-26,South,19,Mid
2990,2023-06-06,East,38,Low
2991,2023-06-16,South,56,Mid
2992,2023-08-21,East,61,Mid
2993,2023-03-12,North,23,Low
2994,2023-11-09,South,57,Low
2995,2023-10-09,West,31,Mid
2996,2023-08-19,South,39,Low
2997,2023-04-21,West,23,High
2998,2023-05-07,South,63,Low
2999,2023-06-08,North,55,Mid
3000,2023-08-30,South,48,Mid
3001,2023-10-11,North,52,Low
3002,2023-09-03,East,59,Mid
3003,2023-12-06,North,24,Mid
3004,2023-12-17,East,29,Mid
3005,2023-09-15,West,19,Mid
3006,2023-05-16,South,40,Mid
3007,2023-08-07,North,41,Mid
3008,2023-06-05,South,19,Mid
3009,2023-08-18,West,49,Mid
3010,2023-10-24,East,18,Low
3011,2023-05-15,North,55,Mid
3012,2023-07-04,East,51,Mid
3013,2023-01-17,South,56,High
3014,2023-09-26,South,23,Low
3015,2023-06-28,North,58,Low
3016,2023-06-17,West,43,Low
3017,2023-07-14,North,58,Mid
3018,2023-03-20,North,50,Mid
3019,2023-08-07,North,48,Low
3020,2023-09-29,East,19,Low
3021,2023-05-08,South,50,High
3022,2023-02-17,North,39,Mid
3023,2023-05-22,South,57,Mid
3024,2023-03-14,East,50,Low
3025,2023-05-17,South,21,Low
3026,2023-08-17,West,59,Low
3027,2023-02-11,South,20,Low
3028,2023-09-30,North,32,Mid
3029,2023-03-23,West,28,Low
3030,2023-11-23,West,63,Low
3031,2023-09-25,South,25,Low
3032,2023-04-10,West,57,Low
3033,2023-07-25,East,28,Low
3034,2023-02-10,South,48,Low
3035,2023-02-06,West,22,Low
3036,2023-12-15,West,36,Mid
3037,2023-10-20,South,47,High
3038,2023-02-26,East,51,Mid
3039,2023-04-14,South,59,Low
3040,2023-03-14,North,56,High
3041,2023-05-25,West,42,High
3042,2023-04-17,East,32,Mid
3043,2023-04-30,East,30,Low
3044,2023-07-13,East,64,Mid
3045,2023-03-11,East,46,High
3046,2023-11-19,South,60,Mid
3047,2023-09-23,West,38,Mid
3048,2023-10-05,East,40,Mid
3049,2023-03-03,East,56,High
3050,2023-09-16,South,51,Low
3051,2023-11-02,South,27,Low
3052,2023-03-05,North,42,Mid
3053,2023-10-02,South,28,Low
3054,2023-05-11,North,53,Low
3055,2023-10-15,East,19,Low
3056,2023-06-24,West,56,Low
3057,2023-10-20,South,61,Low
3058,2023-02-23,South,19,Mid
3059,2023-05-23,East,47,Mid
3060,2023-04-10,North,21,Mid
3061,2023-04-01,West,34,Low
3062,2023-04-23,South,33,High
3063,2023-05-20,North,42,Mid
3064,2023-02-16,North,61,High
3065,2023-09-16,West,39,Low
3066,2023-07-20,North,36,Low
3067,2023-10-30,East,22,Mid
3068,2023-09-15,North,59,Mid
3069,2023-02-24,North,32,Low
3070,2023-01-26,West,39,Mid
3071,2023-06-04,North,22,Mid
3072,2023-06-25,North,31,Low
3073,2023-03-29,East,44,Mid
3074,2023-10-13,West,60,Low
3075,2023-08-01,South,33,Low
3076,2023-10-01,North,44,High
3077,2023-02-09,West,59,Mid
3078,2023-10-25,East,34,Mid
3079,2023-03-17,West,31,Mid
3080,2023-06-13,West,20,High
3081,2023-06-10,East,60,Mid
3082,2023-10-27,South,23,Mid
3083,2023-04-12,South,28,Low
3084,2023-03-29,East,24,Mid
3085,2023-05-04,East,51,Mid
3086,2023-05-12,West,35,Mid
3087,2023-03-08,East,51,Low
3088,2023-03-06,South,46,Low
3089,2023-03-26,South,18,High
3090,2023-06-20,East,32,Mid
3091,2023-05-06,South,18,Low
3092,2023-05-24,West,21,Mid
3093,2023-09-20,East,40,Mid
3094,2023-03-29,North,30,Mid
3095,2023-11-29,East,22,Low
3096,2023-10-02,East,37,Mid
3097,2023-03-05,West,39,Low
3098,2023-04-25,South,64,Low
3099,2023-03-08,East,49,Mid
3100,2023-04-10,South,36,Low
3101,2023-05-14,East,40,Low
3102,2023-02-17,North,22,Low
3103,2023-01-06,West,36,Mid
3104,2023-06-10,West,45,Mid
3105,2023-09-13,East,18,Low
3106,2023-04-21,East,61,Mid
3107,2023-11-11,North,42,High
3108,2023-05-15,East,54,Low
3109,2023-11-25,South,30,Mid
3110,2023-03-28,East,57,Low
3111,2023-07-16,North,35,Mid
3112,2023-10-06,East,61,Low
3113,2023-01-22,South,42,Low
3114,2023-12-06,East,47,Low
3115,2023-05-14,East,27,Low
3116,2023-07-01,North,64,Mid
3117,2023-08-18,South,27,Mid
3118,2023-08-23,West,19,High
3119,2023-01-09,East,38,Mid
3120,2023-11-13,North,57,Mid
3121,2023-08-16,South,61,Low
3122,2023-12-31,South,58,Mid
3123,2023-06-22,East,43,Low
3124,2023-08-12,East,61,High
3125,2023-06-10,North,41,High
3126,2023-11-21,East,40,Low
3127,2023-10-31,East,26,Mid
3128,2023-11-28,West,55,Mid
3129,2023-07-04,North,32,Mid
3130,2023-10-16,South,27,Low
3131,2023-05-11,South,35,Mid
3132,2023-06-18,North,46,Mid
3133,2023-10-05,South,30,Low
3134,2023-01-30,North,34,Mid
3135,2023-09-17,North,33,Low
3136,2023-01-06,East,46,High
3137,2023-07-31,South,51,Low
3138,2023-06-24,East,49,Low
3139,2023-06-21,North,24,Low
3140,2023-06-30,East,34,Mid
3141,2023-06-29,South,48,Mid
3142,2023-05-29,West,28,Low
3143,2023-06-14,West,21,Low
3144,2023-07-27,South,33,Mid
3145,2023-10-06,East,49,Mid
3146,2023-07-21,North,49,Low
3147,2023-08-23,East,24,High
3148,2023-11-02,North,49,Low
3149,2023-12-28,South,27,Mid
3150,2023-02-09,North,52,Low
3151,2023-09-18,West,44,Mid
3152,2023-03-24,South,23,Mid
3153,2023-03-13,East,34,Low
3154,2023-10-17,South,56,Mid
3155,2023-01-26,South,38,High
3156,2023-11-06,North,50,Mid
3157,2023-10-09,West,53,Mid
3158,2023-12-30,West,19,Mid
3159,2023-09-01,North,61,High
3160,2023-11-15,East,33,Low
3161,2023-02-13,South,55,Low
3162,2023-11-21,North,39,Low
3163,2023-02-28,East,45,Mid
3164,2023-04-25,North,34,Low
3165,2023-02-16,North,58,Low
3166,2023-05-27,East,23,Mid
3167,2023-10-01,South,60,Low
3168,2023-04-08,West,27,Low
3169,2023-10-28,East,59,Mid
3170,2023-08-10,West,19,Low
3171,2023-08-18,East,18,High
3172,2023-12-09,West,22,Low
3173,2023-06-07,South,43,Mid
3174,2023-05-06,East,30,Mid
3175,2023-12-30,East,46,Low
3176,2023-07-23,West,56,Low
3177,2023-08-13,North,19,Mid
3178,2023-04-19,East,42,Low
3179,2023-03-20,West,52,Low
3180,2023-03-03,South,37,High
3181,2023-03-23,West,61,Mid
3182,2023-03-13,South,49,High
3183,2023-09-30,North,19,Low
3184,2023-01-22,East,43,Low
3185,2023-08-18,South,36,Mid
3186,2023-12-13,North,24,Low
3187,2023-10-07,North,62,Low
3188,2023-05-28,North,28,Low
3189,2023-01-22,West,21,Low
3190,2023-11-01,West,28,Mid
3191,2023-01-02,East,56,Low
3192,2023-09-06,North,46,High
3193,2023-09-02,East,56,Low
3194,2023-03-12,West,39,Low
3195,2023-09-28,East,23,Low
3196,2023-03-06,South,36,Mid
3197,2023-03-24,North,27,High
3198,2023-10-24,West,44,Mid
3199,2023-12-24,West,30,Low
3200,2023-04-07,North,63,Mid
3201,2023-12-03,West,35,Mid
3202,2023-11-30,North,32,Low
3203,2023-10-08,North,64,Mid
3204,2023-02-21,West,42,Low
3205,2023-04-20,East,26,Mid
3206,2023-09-05,South,40,Mid
3207,2023-12-31,West,29,Low
3208,2023-10-25,West,51,High
3209,2023-06-03,North,44,Mid
3210,2023-03-27,East,52,High
3211,2023-12-17,West,62,Mid
3212,2023-04-11,East,52,Low
3213,2023-05-05,West,34,Mid
3214,2023-12-19,East,27,Low
3215,2023-07-25,North,42,Mid
3216,2023-04-07,North,39,Low
3217,2023-01-02,West,32,High
3218,2023-06-06,West,56,Mid
3219,2023-12-26,North,60,Mid
3220,2023-06-07,North,35,Mid
3221,2023-09-13,West,50,Mid
3222,2023-04-03,North,64,Mid
3223,2023-10-11,North,18,Mid
3224,2023-10-11,West,35,Low
3225,2023-08-11,West,52,Mid
3226,2023-10-09,West,41,Low
3227,2023-07-31,East,55,Mid
3228,2023-05-19,South,40,Mid
3229,2023-09-27,West,21,Low
3230,2023-11-01,South,38,Mid
3231,2023-11-03,South,37,Mid
3232,2023-03-19,West,57,Mid
3233,2023-09-04,East,24,Mid
3234,2023-01-02,West,25,Mid
3235,2023-07-28,North,24,Mid
3236,2023-07-28,West,44,Low
3237,2023-05-13,East,64,Low
3238,2023-12-29,East,47,Mid
3239,2023-11-19,West,56,Low
3240,2023-01-15,South,58,Low
3241,2023-03-18,East,46,Low
3242,2023-03-17,East,46,Low
3243,2023-11-24,West,29,High
3244,2023-07-09,West,63,Low
3245,2023-09-24,East,55,Low
3246,2023-10-23,North,58,High
3247,2023-10-08,North,64,High
3248,2023-02-02,West,34,Low
3249,2023-02-21,West,24,High
3250,2023-05-25,West,58,Low
3251,2023-05-04,North,40,Mid
3252,2023-09-30,South,63,Low
3253,2023-02-27,West,50,Mid
3254,2023-05-16,West,30,Low
3255,2023-03-28,North,34,Mid
3256,2023-03-10,East,46,Low
3257,2023-03-05,North,36,Mid
3258,2023-03-13,South,31,Mid
3259,2023-07-25,North,27,Low
3260,2023-05-30,North,48,High
3261,2023-06-08,North,19,Low
3262,2023-06-24,West,22,Low
3263,2023-09-28,East,19,Low
3264,2023-11-11,West,52,Low
3265,2023-07-12,South,19,Low
3266,2023-08-23,South,37,Mid
3267,2023-09-27,South,23,Mid
3268,2023-09-09,East,45,Mid
3269,2023-02-19,South,19,Mid
3270,2023-12-25,East,19,Mid
3271,2023-03-02,West,37,Low
3272,2023-05-31,West,50,Mid
3273,2023-08-27,North,23,High
3274,2023-05-28,East,41,Low
3275,2023-03-30,North,56,Mid
3276,2023-12-04,North,47,High
3277,2023-01-27,East,53,Mid
3278,2023-03-31,East,32,High
3279,2023-12-29,East,62,Low
3280,2023-09-24,North,24,Mid
3281,2023-02-01,West,46,Low
3282,2023-10-03,West,38,Low
3283,2023-12-20,South,19,High
3284,2023-02-05,West,62,Low
3285,2023-06-01,North,51,High
