order_item_id,order_id,product_id,quantity,unit_price
52158,17395,194,3,38.13
52159,17396,222,2,115.39
52160,17396,152,3,82.51
52161,17396,258,3,62.03
52162,17397,133,1,65.73
52163,17397,102,3,122.43
52164,17397,216,1,182.64
52165,17397,271,3,134.85
52166,17397,14,2,64.1
52167,17398,26,3,73.2
52168,17398,61,3,82.88
52169,17398,125,2,122.43
52170,17399,51,2,127.31
52171,17400,208,3,161.52
52172,17400,284,1,94.8
52173,17400,31,1,82.28
52174,17400,209,2,172.12
52175,17400,124,2,70.13
52176,17401,115,1,34.41
52177,17401,26,2,74.45
52178,17401,150,2,178.12
52179,17401,296,1,46.12
52180,17402,97,2,144.29
52181,17402,35,2,147.39
52182,17402,147,1,156.61
52183,17403,187,3,132.79
52184,17403,282,3,94.91
52185,17404,205,1,145.25
52186,17404,100,2,52.92
52187,17405,247,3,136.85
52188,17405,264,2,83.47
52189,17406,212,3,52.07
52190,17406,222,2,119.28
52191,17407,215,2,108.21
52192,17407,202,1,76.41
52193,17407,200,2,83.75
52194,17407,106,1,72.34
52195,17408,126,2,105.78
52196,17408,224,2,121.62
52197,17408,162,2,106.89
52198,17408,102,2,120.03
52199,17408,265,2,107.82
52200,17409,229,1,110.05
52201,17409,42,1,68.11
52202,17409,300,1,103.41
52203,17410,69,2,101.26
52204,17410,22,1,81.01
52205,17411,123,2,90.12
52206,17411,84,3,128.72
52207,17411,74,2,136.5
52208,17411,168,3,61.6
52209,17411,90,1,120.68
52210,17412,36,3,66.33
52211,17413,23,1,112.38
52212,17413,239,1,66.71
52213,17413,202,2,83.9
52214,17414,59,3,136.28
52215,17414,4,1,165.29
52216,17414,137,2,129.98
52217,17414,253,2,121.62
52218,17414,276,3,151.77
52219,17415,200,3,74.43
52220,17415,292,2,187.03
52221,17415,279,2,151.39
52222,17415,219,1,109.33
52223,17415,299,3,66.66
52224,17416,211,3,81.09
52225,17416,102,1,99.47
52226,17416,126,1,113.22
52227,17416,38,3,48.07
52228,17417,113,2,125.48
52229,17418,277,3,25.3
52230,17418,132,1,103.45
52231,17419,160,1,89.96
52232,17419,70,3,42.25
52233,17420,58,3,65.82
52234,17420,228,2,149.69
52235,17420,23,2,134.75
52236,17420,233,1,151.29
52237,17420,186,1,41.74
52238,17421,229,3,100.56
52239,17421,167,3,107.3
52240,17422,277,2,20.16
52241,17422,241,2,135.41
52242,17423,46,3,140.3
52243,17423,198,3,67.67
52244,17424,113,2,142.31
52245,17425,157,3,142.95
52246,17426,99,2,73.13
52247,17426,104,2,77.94
52248,17426,280,2,113.02
52249,17427,10,2,136.7
52250,17428,173,2,116.81
52251,17428,30,3,54.05
52252,17428,254,2,145.8
52253,17429,106,1,66.95
52254,17430,162,1,95.84
52255,17431,146,2,105.46
52256,17431,61,1,72.72
52257,17431,190,1,130.92
52258,17431,234,2,58.45
52259,17432,252,1,47.18
52260,17432,146,2,102.46
52261,17433,32,2,73.66
52262,17433,166,1,56.49
52263,17433,56,3,123.13
52264,17433,65,1,108.95
52265,17434,67,3,72.78
52266,17435,58,1,76.11
52267,17436,134,3,107.66
52268,17437,118,1,135.59
52269,17437,286,2,81.82
52270,17437,89,3,133.46
52271,17437,199,3,72.3
52272,17438,269,3,120.31
52273,17439,186,1,44.1
52274,17439,152,2,81.87
52275,17439,121,3,117.93
52276,17439,174,2,161.59
52277,17440,157,1,132.65
52278,17441,119,2,73.71
52279,17442,80,2,145.02
52280,17442,4,2,161.14
52281,17442,203,2,117.33
52282,17442,195,1,122.97
52283,17443,230,3,68.64
52284,17443,258,3,71.36
52285,17443,140,3,92.68
52286,17444,94,2,89.2
52287,17444,98,1,90.35
52288,17444,193,3,89.8
52289,17445,23,2,130.62
52290,17445,242,2,166.96
52291,17446,298,3,129.6
52292,17446,85,2,150.64
52293,17446,212,3,61.57
52294,17446,279,3,155.64
52295,17446,213,1,51.79
52296,17447,179,1,98.92
52297,17447,196,3,146.23
52298,17447,298,1,107.62
52299,17447,290,1,95.06
52300,17447,230,3,72.27
52301,17448,78,1,80.52
52302,17448,181,1,137.87
52303,17449,118,1,141.46
52304,17450,124,3,51.69
52305,17450,144,1,41.06
52306,17450,274,1,151.19
52307,17451,4,3,135.31
52308,17451,166,2,51.86
52309,17452,119,3,71.8
52310,17452,234,3,54.84
52311,17452,129,2,131.54
52312,17452,34,2,80.37
52313,17453,274,2,179.17
52314,17453,120,1,113.25
52315,17453,299,3,66.59
52316,17453,188,3,92.9
52317,17454,239,1,60.91
52318,17454,268,1,125.32
52319,17455,37,2,108.3
52320,17455,228,1,153.39
52321,17456,290,2,92.92
52322,17456,229,2,113.83
52323,17456,64,3,115.99
52324,17456,112,3,116.15
52325,17457,37,2,94.3
52326,17457,9,3,93.16
52327,17457,225,1,127.86
52328,17457,76,1,122.09
52329,17457,163,1,141.51
52330,17458,171,2,90.74
52331,17458,197,3,53.54
52332,17458,220,2,72.3
52333,17458,145,3,124.98
52334,17459,277,1,22.01
52335,17459,273,1,42.21
52336,17459,115,2,35.14
52337,17459,77,3,118.74
52338,17459,64,2,85.83
52339,17460,78,1,128.33
52340,17460,73,3,151.63
52341,17460,222,1,126.91
52342,17460,231,2,90.66
52343,17461,294,2,111.08
52344,17461,245,1,137.97
52345,17461,190,2,128.91
52346,17462,255,3,148.1
52347,17462,5,2,77.41
52348,17462,272,2,81.31
52349,17463,6,3,93.71
52350,17463,258,1,57.97
52351,17464,34,1,79.61
52352,17464,4,2,135.15
52353,17464,200,3,84.78
52354,17464,202,2,68.02
52355,17465,149,2,71.54
52356,17465,200,1,92.21
52357,17466,282,2,120.78
52358,17467,112,2,94.53
52359,17467,13,1,40.0
52360,17468,242,2,167.84
52361,17468,148,1,116.43
52362,17468,173,2,124.49
52363,17468,115,1,36.61
52364,17469,159,1,123.24
52365,17469,90,3,129.76
52366,17469,143,1,89.31
52367,17470,31,2,98.24
52368,17470,240,1,31.6
52369,17470,217,3,77.44
52370,17471,171,1,82.68
52371,17471,51,2,110.11
52372,17471,244,1,47.67
52373,17471,127,2,72.28
52374,17471,21,3,76.82
52375,17472,48,3,96.64
52376,17472,97,3,120.03
52377,17473,181,3,147.03
52378,17474,163,1,129.06
52379,17474,27,2,163.85
52380,17475,201,2,128.83
52381,17475,69,1,105.74
52382,17476,154,3,11.05
52383,17476,96,2,82.84
52384,17476,289,2,105.41
52385,17476,164,2,92.55
52386,17477,18,2,55.4
52387,17477,99,3,67.83
52388,17477,184,2,146.82
52389,17477,153,2,67.84
52390,17477,297,2,71.76
52391,17478,48,2,103.05
52392,17478,28,1,94.67
52393,17478,208,2,161.44
52394,17478,250,2,109.95
52395,17479,101,1,79.66
52396,17479,159,3,109.92
52397,17479,14,1,58.61
52398,17479,52,1,39.42
52399,17480,34,3,94.76
52400,17480,252,3,63.58
52401,17480,155,2,133.63
52402,17480,269,1,92.5
52403,17480,287,2,80.24
52404,17481,131,3,52.92
52405,17481,255,3,141.93
52406,17482,300,1,99.36
52407,17482,218,2,92.9
52408,17482,208,3,160.96
52409,17483,197,3,53.64
52410,17484,149,2,82.99
52411,17485,227,2,74.32
52412,17485,54,3,94.53
52413,17485,99,1,71.1
52414,17485,150,1,144.02
52415,17485,86,1,11.39
52416,17486,118,2,141.7
52417,17486,90,2,93.21
52418,17486,156,3,92.94
52419,17486,35,1,175.13
52420,17486,212,1,63.57
52421,17487,104,3,65.31
52422,17488,271,1,117.37
52423,17489,29,3,154.15
52424,17489,208,2,166.01
52425,17489,173,1,115.29
52426,17490,91,2,143.43
52427,17490,150,2,106.01
52428,17490,211,2,62.57
52429,17490,194,2,37.21
52430,17490,246,3,88.22
52431,17491,158,3,107.28
52432,17491,150,2,160.43
52433,17491,149,3,99.1
52434,17491,198,2,75.36
52435,17492,142,2,171.13
52436,17492,109,2,104.9
52437,17492,68,1,101.65
52438,17493,17,1,53.69
52439,17493,155,2,140.57
52440,17493,86,2,13.45
52441,17493,108,1,56.15
52442,17494,29,1,150.13
52443,17495,113,1,144.68
52444,17495,105,2,19.45
52445,17495,263,3,41.06
52446,17496,83,1,53.61
52447,17496,124,3,57.61
52448,17496,18,2,57.51
52449,17497,64,1,111.69
52450,17497,256,2,110.68
52451,17497,169,2,80.24
52452,17498,156,3,66.95
52453,17498,239,2,64.77
52454,17498,3,2,156.7
52455,17498,178,3,33.16
52456,17499,284,3,92.41
52457,17499,192,2,46.23
52458,17499,269,3,101.84
52459,17499,152,1,79.69
52460,17500,280,2,100.67
52461,17500,82,3,56.39
52462,17500,177,1,65.24
52463,17500,73,2,107.91
52464,17500,125,2,111.37
52465,17501,142,3,166.92
52466,17502,110,2,231.05
52467,17502,114,2,45.76
52468,17502,62,1,86.07
52469,17502,143,2,96.81
52470,17502,289,2,95.18
52471,17503,118,1,125.35
52472,17504,124,3,62.41
52473,17505,69,3,103.02
52474,17506,41,3,77.04
52475,17506,263,2,48.34
52476,17506,198,1,70.03
52477,17506,3,2,168.23
52478,17506,73,2,125.28
52479,17507,257,1,9.57
52480,17507,86,1,15.39
52481,17508,272,3,78.74
52482,17508,222,1,108.62
52483,17508,277,1,21.7
52484,17509,183,2,4.97
52485,17509,37,2,92.98
52486,17509,133,2,64.04
52487,17509,79,3,121.51
52488,17510,249,1,80.31
52489,17510,136,1,151.54
52490,17511,35,3,166.32
52491,17511,10,2,135.31
52492,17511,233,1,163.39
52493,17511,161,1,69.51
52494,17511,242,2,214.11
52495,17512,184,2,144.68
52496,17512,189,2,114.43
52497,17512,35,3,178.98
52498,17512,102,2,112.05
52499,17513,68,2,127.98
52500,17514,265,3,100.55
52501,17514,34,2,101.64
52502,17514,130,1,123.6
52503,17514,136,1,120.25
52504,17514,120,2,86.04
52505,17515,11,3,60.89
52506,17515,65,2,115.05
52507,17515,10,3,135.19
52508,17515,58,2,81.39
52509,17516,102,2,96.74
52510,17516,193,1,87.85
52511,17516,235,1,143.23
52512,17516,153,3,59.34
52513,17516,24,3,50.44
52514,17517,88,2,102.06
52515,17517,216,1,177.29
52516,17518,39,3,41.48
52517,17518,114,3,39.93
52518,17518,246,1,85.55
52519,17519,164,3,82.01
52520,17520,135,2,66.04
52521,17520,284,1,93.55
52522,17521,34,1,97.93
52523,17522,104,2,80.26
52524,17522,44,2,37.35
52525,17522,24,3,50.15
52526,17523,35,1,174.98
52527,17523,214,3,96.81
52528,17523,159,1,121.7
52529,17524,132,2,103.67
52530,17524,36,3,71.07
52531,17524,282,3,125.92
52532,17524,126,1,95.87
52533,17525,298,1,104.74
52534,17525,116,2,102.58
52535,17526,296,1,43.05
52536,17527,208,1,156.22
52537,17527,148,1,118.4
52538,17527,192,2,33.33
52539,17527,156,3,71.51
52540,17528,4,3,151.91
52541,17529,222,3,128.96
52542,17529,3,2,165.92
52543,17529,281,1,51.53
52544,17530,290,2,90.03
52545,17530,233,2,140.13
52546,17530,184,3,165.71
52547,17531,164,2,108.72
52548,17532,287,3,79.59
52549,17533,235,1,162.18
52550,17533,102,1,88.92
52551,17533,36,2,65.32
52552,17533,220,2,52.51
52553,17533,180,3,137.1
52554,17534,246,2,111.37
52555,17534,134,2,98.37
52556,17535,41,2,91.72
52557,17535,223,1,107.58
52558,17535,57,2,93.12
52559,17536,44,1,22.78
52560,17536,245,3,141.14
52561,17537,38,3,49.47
52562,17537,78,2,116.45
52563,17537,142,1,182.36
52564,17538,231,3,122.55
52565,17538,243,3,31.86
52566,17539,297,1,66.97
52567,17539,17,1,48.68
52568,17540,237,3,95.68
52569,17540,152,1,71.84
52570,17540,63,3,112.04
52571,17540,47,1,50.01
52572,17540,93,2,43.95
52573,17541,121,3,97.46
52574,17541,177,1,57.33
52575,17541,13,2,39.71
52576,17541,85,1,163.51
52577,17541,82,2,55.24
52578,17542,107,1,147.83
52579,17543,24,3,62.09
52580,17543,56,2,167.36
52581,17543,227,2,64.84
52582,17543,247,3,146.93
52583,17544,79,2,105.2
52584,17544,161,3,74.54
52585,17544,44,3,36.37
52586,17545,74,1,147.75
52587,17545,58,1,84.08
52588,17545,152,2,60.63
52589,17545,114,3,42.53
52590,17545,8,1,86.15
52591,17546,109,3,133.8
52592,17547,135,3,71.59
52593,17547,149,2,97.0
52594,17547,235,3,150.76
52595,17547,100,3,58.85
52596,17547,220,3,68.37
52597,17548,288,2,176.8
52598,17548,206,1,53.25
52599,17548,265,2,93.85
52600,17548,93,3,49.72
52601,17549,257,2,12.29
52602,17550,74,1,130.82
52603,17550,76,1,123.65
52604,17550,48,2,94.52
52605,17550,269,2,99.47
52606,17550,44,1,35.02
52607,17551,267,2,127.88
52608,17551,156,1,78.76
52609,17551,122,2,96.54
52610,17552,264,2,103.42
52611,17552,254,3,126.17
52612,17553,223,1,101.95
52613,17553,134,3,111.84
52614,17553,25,3,88.12
52615,17553,95,3,132.3
52616,17554,205,3,149.98
52617,17555,22,1,72.09
52618,17555,16,1,82.58
52619,17556,141,3,84.69
52620,17556,133,2,66.23
52621,17556,2,1,89.79
52622,17557,259,2,146.39
52623,17558,180,1,132.41
52624,17559,220,2,73.59
52625,17560,146,2,114.17
52626,17560,238,2,85.43
52627,17560,255,1,165.21
52628,17561,245,3,141.84
52629,17561,40,3,61.02
52630,17561,96,1,99.58
52631,17561,17,2,67.0
52632,17561,222,2,136.38
52633,17562,33,2,45.21
52634,17562,299,2,66.58
52635,17562,235,2,192.93
52636,17562,32,3,87.36
52637,17562,193,2,84.43
52638,17563,242,3,178.71
52639,17564,200,3,82.81
52640,17564,209,3,166.01
52641,17564,203,3,131.08
52642,17564,276,3,183.3
52643,17565,117,2,111.38
52644,17565,163,2,139.57
52645,17565,30,2,48.2
52646,17565,238,3,74.35
52647,17565,98,3,71.4
52648,17566,277,1,27.46
52649,17566,88,2,103.16
52650,17566,100,2,54.21
52651,17566,94,3,94.48
52652,17567,148,3,110.7
52653,17568,27,1,108.46
52654,17568,7,1,73.99
52655,17569,39,1,38.12
52656,17569,258,1,78.25
52657,17570,92,1,108.66
52658,17571,243,1,38.2
52659,17571,51,2,124.54
52660,17571,168,3,85.68
52661,17572,223,1,95.45
52662,17572,94,3,105.6
52663,17573,108,1,46.91
52664,17573,45,3,68.56
52665,17574,110,2,198.98
52666,17574,41,2,80.34
52667,17575,51,1,121.76
52668,17576,245,1,144.32
52669,17576,24,2,56.06
52670,17577,214,1,89.17
52671,17577,256,2,111.01
52672,17577,257,2,9.53
52673,17577,53,1,117.61
52674,17577,73,2,132.8
52675,17578,59,3,178.37
52676,17579,132,1,85.07
52677,17579,265,1,106.34
52678,17579,290,3,80.74
52679,17579,230,3,73.08
52680,17580,162,1,101.7
52681,17580,125,1,111.6
52682,17580,237,2,87.16
52683,17581,188,2,82.71
52684,17581,52,3,37.68
52685,17581,93,2,55.65
52686,17582,223,1,120.94
52687,17583,152,3,82.38
52688,17583,81,1,37.8
52689,17583,107,3,148.17
52690,17583,116,3,103.41
52691,17583,189,1,127.75
52692,17584,162,2,117.03
52693,17584,10,1,137.69
52694,17584,25,1,70.19
52695,17585,194,3,35.14
52696,17585,125,2,98.78
52697,17585,108,1,42.38
52698,17585,30,2,50.13
52699,17585,133,2,57.53
52700,17586,213,1,56.89
52701,17587,21,2,81.65
52702,17587,216,1,153.6
52703,17587,25,2,69.65
52704,17588,65,1,131.32
52705,17588,33,2,46.03
52706,17589,149,3,106.38
52707,17589,143,2,97.9
52708,17589,8,1,67.42
52709,17589,140,3,87.53
52710,17590,257,1,9.54
52711,17590,288,3,188.37
52712,17590,165,2,64.72
52713,17590,162,3,111.11
52714,17590,129,1,155.8
52715,17591,108,3,51.49
52716,17592,293,3,38.06
52717,17592,98,1,106.73
52718,17592,183,3,5.09
52719,17592,134,2,92.27
52720,17593,97,3,132.6
52721,17594,2,2,88.7
52722,17594,233,1,145.91
52723,17595,231,2,93.05
52724,17595,267,1,118.05
52725,17596,138,2,132.05
52726,17596,118,1,153.81
52727,17596,105,1,19.15
52728,17597,16,1,105.31
52729,17598,190,1,131.79
52730,17598,147,2,156.52
52731,17598,255,1,159.94
52732,17598,234,2,57.07
52733,17598,166,1,51.76
52734,17599,85,2,143.11
52735,17599,236,3,104.44
52736,17599,72,2,84.81
52737,17599,205,2,118.2
52738,17599,218,3,89.6
52739,17600,109,3,108.85
52740,17601,43,3,79.86
52741,17601,106,3,68.52
52742,17602,18,2,41.5
52743,17602,264,1,84.88
52744,17602,104,1,77.23
52745,17602,194,1,38.61
52746,17602,270,2,108.13
52747,17603,63,2,139.05
52748,17604,71,3,57.34
52749,17604,72,1,76.95
52750,17604,17,2,54.08
52751,17604,273,2,56.24
52752,17604,122,1,91.23
52753,17605,223,2,113.5
52754,17605,211,1,78.23
52755,17605,184,2,172.98
52756,17606,53,1,140.65
52757,17606,242,3,193.97
52758,17606,114,1,44.61
52759,17607,73,3,121.79
52760,17607,202,3,88.39
52761,17607,207,1,161.52
52762,17607,201,1,110.0
52763,17608,230,2,90.95
52764,17608,11,3,68.83
52765,17608,41,1,77.44
52766,17608,255,3,121.16
52767,17608,27,1,142.71
52768,17609,242,1,167.14
52769,17609,165,3,67.38
52770,17609,104,1,64.25
52771,17609,298,1,129.35
52772,17610,140,2,80.53
52773,17610,36,2,66.44
52774,17611,232,2,113.77
52775,17611,59,1,162.37
52776,17612,210,1,76.56
52777,17612,116,1,106.0
52778,17613,250,3,92.72
52779,17614,179,2,91.12
52780,17614,209,2,167.87
52781,17614,270,3,125.57
52782,17614,244,2,66.87
52783,17615,43,1,86.58
52784,17616,284,1,86.62
52785,17617,139,2,132.06
52786,17617,32,1,80.65
52787,17617,296,3,37.55
52788,17617,111,1,171.99
52789,17618,236,1,89.77
52790,17618,162,3,92.82
52791,17618,247,1,141.75
52792,17618,266,3,163.43
52793,17619,208,1,162.41
52794,17619,248,3,88.71
52795,17620,59,2,163.01
52796,17621,26,1,73.69
52797,17622,75,3,143.5
52798,17622,181,2,126.72
52799,17622,249,3,67.47
52800,17622,122,1,75.76
52801,17622,209,1,166.22
52802,17623,234,3,58.79
52803,17623,185,1,118.22
52804,17623,147,2,170.25
52805,17623,75,3,129.2
52806,17624,25,2,75.79
52807,17624,44,3,35.76
52808,17625,75,2,132.43
52809,17625,168,2,65.89
52810,17625,1,2,106.45
52811,17626,284,3,81.09
52812,17626,9,3,81.91
52813,17626,217,1,79.96
52814,17627,300,2,95.48
52815,17628,183,2,5.04
52816,17629,86,1,12.87
52817,17630,156,2,72.47
52818,17630,285,2,77.29
52819,17630,240,3,32.06
52820,17630,141,1,94.98
52821,17631,186,1,32.15
52822,17631,218,1,98.08
52823,17632,241,2,125.51
52824,17632,47,3,39.98
52825,17632,40,3,71.28
52826,17632,298,2,131.95
52827,17633,6,3,97.48
52828,17633,86,2,14.13
52829,17633,117,2,109.02
52830,17633,170,1,93.36
52831,17634,126,3,104.61
52832,17634,56,1,147.22
52833,17635,31,1,92.7
52834,17635,48,1,88.34
52835,17635,292,1,162.12
52836,17635,152,2,86.34
52837,17635,244,1,62.61
52838,17636,188,1,103.44
52839,17636,100,2,55.87
52840,17636,148,2,112.28
52841,17637,268,1,103.74
52842,17637,227,2,62.57
52843,17637,170,3,93.25
52844,17637,182,2,156.73
52845,17637,148,3,119.48
52846,17638,284,1,99.79
52847,17639,169,2,88.67
52848,17640,117,1,111.44
52849,17640,99,3,72.13
52850,17640,70,2,44.95
52851,17641,250,1,88.62
52852,17641,175,3,144.18
52853,17641,53,3,127.75
52854,17642,158,1,116.01
52855,17643,130,3,161.22
52856,17643,183,3,4.43
52857,17643,34,3,112.49
52858,17644,169,2,93.77
52859,17644,297,2,64.17
52860,17644,127,1,75.95
52861,17645,142,3,161.84
52862,17645,182,2,144.16
52863,17645,14,3,66.67
52864,17646,226,2,123.72
52865,17646,271,3,120.6
52866,17646,48,3,86.49
52867,17647,109,1,122.14
52868,17647,88,1,88.32
52869,17647,212,3,73.03
52870,17648,55,3,93.24
52871,17648,85,3,181.09
52872,17649,41,3,97.61
52873,17649,51,1,115.6
52874,17650,141,2,84.38
52875,17651,44,1,35.68
52876,17651,63,1,130.31
52877,17651,103,2,18.96
52878,17652,92,2,115.27
52879,17652,256,3,130.02
52880,17652,240,3,34.94
52881,17652,126,1,114.7
52882,17653,59,2,157.08
52883,17653,24,2,50.83
52884,17653,72,3,59.23
52885,17653,282,2,142.13
52886,17654,78,3,109.8
52887,17654,104,1,74.81
52888,17655,215,2,142.94
52889,17655,33,3,46.68
52890,17656,259,2,142.99
52891,17656,84,2,140.65
52892,17656,233,3,154.3
52893,17657,236,1,110.74
52894,17658,29,2,146.13
52895,17658,47,2,53.12
52896,17658,297,3,69.86
52897,17658,135,2,70.82
52898,17658,212,3,73.37
52899,17659,289,2,93.78
52900,17659,214,3,84.26
52901,17659,133,3,65.44
52902,17659,174,2,176.36
52903,17660,215,1,160.43
52904,17660,98,3,114.18
52905,17660,133,2,65.46
52906,17660,135,2,65.58
52907,17660,295,2,85.05
52908,17661,44,1,34.4
52909,17661,227,3,51.7
52910,17661,30,3,60.7
52911,17661,144,1,45.43
52912,17661,6,2,88.74
52913,17662,170,3,93.74
52914,17662,129,2,152.01
52915,17662,292,3,162.53
52916,17663,273,3,60.08
52917,17663,75,1,140.6
52918,17663,246,1,83.34
52919,17664,32,2,75.61
52920,17664,106,2,70.86
52921,17665,298,2,112.75
52922,17665,261,1,176.24
52923,17665,172,1,93.74
52924,17665,208,2,163.22
52925,17665,192,1,46.85
52926,17666,281,3,47.15
52927,17666,280,2,96.34
52928,17666,256,1,118.4
52929,17666,103,2,20.78
52930,17667,289,2,98.45
52931,17667,198,1,67.27
52932,17667,65,1,122.48
52933,17667,87,1,175.05
52934,17668,2,1,72.44
52935,17668,273,1,50.08
52936,17668,192,3,41.59
52937,17669,110,3,221.07
52938,17669,5,2,80.49
52939,17669,134,3,111.32
52940,17669,59,1,152.24
52941,17670,159,3,120.77
52942,17671,3,2,170.66
52943,17671,23,1,115.4
52944,17671,93,3,37.99
52945,17671,10,3,142.48
52946,17672,39,2,41.89
52947,17672,229,2,112.54
52948,17672,173,3,143.88
52949,17672,131,1,54.89
52950,17673,214,1,96.14
52951,17673,222,1,129.37
52952,17673,273,3,51.47
52953,17674,46,3,121.45
52954,17674,296,3,46.94
52955,17675,287,1,76.08
52956,17675,226,3,117.35
52957,17675,109,1,134.32
52958,17676,3,2,174.69
52959,17677,168,2,84.01
52960,17677,39,2,47.97
52961,17677,260,3,177.38
52962,17678,93,3,42.8
52963,17678,38,1,51.3
52964,17679,28,2,85.85
52965,17679,1,1,126.51
52966,17679,85,1,168.69
52967,17679,158,3,121.07
52968,17680,110,2,235.24
52969,17681,185,3,113.42
52970,17681,178,3,36.02
52971,17681,68,1,100.96
52972,17681,168,2,75.09
52973,17681,267,3,91.09
52974,17682,278,3,80.88
52975,17682,156,1,75.68
52976,17682,25,2,98.28
52977,17682,37,2,90.33
52978,17682,96,2,92.76
52979,17683,107,1,144.54
52980,17683,155,3,146.59
52981,17683,201,2,120.09
52982,17684,96,2,84.8
52983,17684,17,2,50.45
52984,17684,186,1,38.1
52985,17685,50,1,66.5
52986,17686,180,3,126.13
52987,17686,126,1,132.89
52988,17686,266,3,138.06
52989,17686,140,3,88.43
52990,17687,123,3,89.71
52991,17687,166,2,52.73
52992,17687,265,3,104.03
52993,17687,221,2,118.78
52994,17688,245,2,131.32
52995,17688,80,3,104.91
52996,17689,57,3,70.93
52997,17689,285,2,70.79
52998,17690,68,1,131.83
52999,17690,26,2,81.03
53000,17690,15,1,60.84
53001,17691,216,3,149.39
53002,17691,192,3,41.66
53003,17691,72,1,71.59
53004,17691,141,1,89.9
53005,17691,188,2,123.26
53006,17692,83,2,59.43
53007,17692,174,2,171.17
53008,17692,108,3,47.34
53009,17693,65,2,121.85
53010,17693,107,3,155.82
53011,17693,133,1,59.09
53012,17693,4,1,158.31
53013,17694,129,1,144.85
53014,17694,172,3,114.41
53015,17694,246,1,106.57
53016,17695,24,2,48.66
53017,17695,281,3,59.37
53018,17695,191,1,96.77
53019,17695,101,1,86.81
53020,17696,300,1,106.88
53021,17697,171,2,92.4
53022,17698,154,3,12.36
53023,17698,283,1,115.03
53024,17698,258,1,84.42
53025,17699,216,2,176.11
53026,17699,290,1,80.17
53027,17700,291,2,77.67
53028,17701,209,1,177.51
53029,17702,233,1,157.53
53030,17703,151,1,38.56
53031,17704,240,1,29.72
53032,17704,114,3,48.16
53033,17704,296,2,50.63
53034,17705,122,3,85.22
53035,17705,287,1,80.82
53036,17705,275,3,36.59
53037,17705,233,1,165.98
53038,17706,27,3,145.26
53039,17706,6,2,96.31
53040,17706,97,1,141.32
53041,17706,288,2,239.51
53042,17707,223,3,112.49
53043,17707,292,1,167.22
53044,17707,21,1,71.82
53045,17708,229,3,126.93
53046,17709,143,1,89.72
53047,17709,40,2,62.5
53048,17709,109,1,133.63
53049,17709,168,1,78.83
53050,17709,105,1,22.35
53051,17710,21,3,84.33
53052,17710,84,3,153.75
53053,17710,236,2,88.42
53054,17711,181,1,118.61
53055,17711,19,1,72.38
53056,17711,136,1,168.71
53057,17711,63,2,140.73
53058,17712,207,2,159.63
53059,17712,244,2,58.44
53060,17712,96,3,95.78
53061,17713,253,2,149.85
53062,17714,138,2,166.19
53063,17714,151,1,39.84
53064,17714,78,3,117.92
53065,17714,281,3,49.53
53066,17714,293,1,33.73
53067,17715,136,2,157.88
53068,17715,115,3,37.49
53069,17715,168,3,77.72
53070,17716,68,3,119.25
53071,17716,22,1,83.76
53072,17716,109,1,119.43
53073,17716,84,2,153.09
53074,17716,117,3,122.46
53075,17717,286,3,120.23
53076,17717,47,1,46.25
53077,17717,291,1,77.36
53078,17718,25,2,91.35
53079,17718,278,1,84.39
53080,17718,234,1,51.49
53081,17719,216,3,132.43
53082,17719,38,1,52.08
53083,17720,247,1,116.43
53084,17720,290,1,87.92
53085,17720,6,2,83.48
53086,17720,163,3,121.81
53087,17721,61,3,74.47
53088,17721,269,2,111.75
53089,17722,190,2,112.75
53090,17722,99,2,81.71
53091,17723,282,2,107.63
53092,17723,171,2,86.53
53093,17724,10,2,131.73
53094,17724,56,2,158.24
53095,17724,11,1,58.62
53096,17724,76,1,109.9
53097,17724,240,3,32.22
53098,17725,82,1,66.36
53099,17725,276,2,161.29
53100,17725,98,3,79.9
53101,17726,37,1,82.03
53102,17726,11,3,74.96
53103,17726,45,2,81.2
53104,17726,224,2,118.23
53105,17727,98,3,94.25
53106,17727,199,3,60.73
53107,17727,235,3,141.6
53108,17728,104,3,73.03
53109,17729,249,2,64.02
53110,17729,89,3,140.14
53111,17729,156,3,86.65
53112,17729,268,1,111.85
53113,17729,129,1,156.14
53114,17730,89,2,133.48
53115,17730,156,3,78.3
53116,17731,29,2,125.61
53117,17731,88,3,100.68
53118,17732,272,1,63.15
53119,17732,268,3,104.19
53120,17732,154,2,10.42
53121,17732,280,3,88.95
53122,17733,277,1,24.6
53123,17734,96,1,92.66
53124,17735,194,3,34.88
53125,17735,123,1,99.12
53126,17735,270,2,125.34
53127,17735,265,1,84.17
53128,17736,62,2,85.34
53129,17737,24,3,64.6
53130,17737,51,2,126.77
53131,17738,184,1,156.79
53132,17738,270,1,115.26
53133,17738,242,1,165.69
53134,17738,219,2,104.78
53135,17738,226,1,133.39
53136,17739,234,2,59.16
53137,17739,76,2,120.38
53138,17740,190,2,135.44
53139,17740,58,1,78.05
53140,17740,295,3,90.27
53141,17740,95,2,127.68
53142,17741,252,1,52.48
53143,17741,120,2,99.98
53144,17741,291,2,76.83
53145,17742,17,3,54.84
53146,17743,190,2,150.84
53147,17743,149,1,103.33
53148,17743,141,1,98.13
53149,17743,272,2,63.46
53150,17743,226,2,146.21
53151,17744,251,2,4.88
53152,17744,96,1,92.51
53153,17745,2,3,98.99
53154,17745,138,1,133.12
53155,17745,141,1,78.53
